year,timeframe,name,position,nfl_team,opp,bye_week,rost_pct,fpts
2026,restofseason,Alex Wesley,WR,CHI,@CAR,10,0.0,0.0
2026,restofseason,Zack Annexstad,QB,TB,@CIN,10,1.0,0.0
2026,restofseason,Hassan Haskins,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Khalil McClain,WR,MIA,@LV,6,0.0,0.0
2026,restofseason,Joshua Kelley,RB,TEN,NYJ,9,1.0,0.0
2026,restofseason,Antonio Brown,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Trent Taylor,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Deshaun Fenwick,RB,GB,@MIN,11,1.0,0.0
2026,restofseason,Savion Williams,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Emeka Emezie,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Markese Stepp,RB,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Cameron Latu,TE,NE,@SEA,11,1.0,0.0
2026,restofseason,Josh Kelly,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Xavier Restrepo,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Jon'Vea Johnson,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Dennis Houston,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Austin Allen,TE,GB,@MIN,11,1.0,0.0
2026,restofseason,Kalif Jackson,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Patrick Taylor,RB,SF,@LAR,8,1.0,0.0
2026,restofseason,Jenson Stoshak,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Justin Tukes,TE,PHI,WAS,10,1.0,0.0
2026,restofseason,Barika Kpeenu,RB,TB,@CIN,10,1.0,0.0
2026,restofseason,Geor'quarius Spivey,TE,KC,DEN,5,1.0,0.0
2026,restofseason,Nsimba Webster,WR,CHI,@CAR,10,0.0,0.0
2026,restofseason,Nick Stevens,QB,DEN,@KC,10,1.0,0.0
2026,restofseason,Stephen Carlson,TE,CHI,@CAR,10,1.0,0.0
2026,restofseason,Reggie Virgil,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Tahj Brooks,RB,CIN,TB,6,1.0,0.0
2026,restofseason,JJ Howland,TE,TB,@CIN,10,1.0,0.0
2026,restofseason,Jordan Ellis,RB,CIN,TB,6,1.0,0.0
2026,restofseason,Casey Bauman,QB,LAC,ARI,7,1.0,0.0
2026,restofseason,Kejon Owens,RB,MIN,GB,6,1.0,0.0
2026,restofseason,Connor Hulstein,TE,NYJ,@TEN,13,0.0,0.0
2026,restofseason,Noah Thomas,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Gavin Hardison,QB,MIA,@LV,6,1.0,0.0
2026,restofseason,Emanuel Hall,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Connor Wedington,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Tommy DeVito,QB,NE,@SEA,11,1.0,0.0
2026,restofseason,Trey Palmer,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Sandro Platzgummer,RB,NYG,DAL,8,1.0,0.0
2026,restofseason,JaQuae Jackson,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,James Butler,RB,LV,MIA,13,1.0,0.0
2026,restofseason,Drake Dabney,TE,GB,@MIN,11,1.0,0.0
2026,restofseason,Noah Gindorff,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Malik McClain,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Bryce Perkins,QB,CAR,CHI,5,1.0,0.0
2026,restofseason,Tahj Washington,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Anthony Tyus III,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,Kelly Akharaiyi,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Chase Harrell,TE,SF,@LAR,8,1.0,0.0
2026,restofseason,Nolan Givan,TE,DET,NO,6,0.0,0.0
2026,restofseason,Rysen John,TE,CHI,@CAR,10,1.0,0.0
2026,restofseason,John Wolford,QB,MIN,GB,6,1.0,0.0
2026,restofseason,Cephus Johnson III,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Dallen Bentley,TE,DEN,@KC,10,1.0,0.0
2026,restofseason,Ronnie Rivers,RB,LAR,SF,11,1.0,0.0
2026,restofseason,Nyheim Miller-Hines,RB,NO,@DET,8,1.0,0.0
2026,restofseason,Bryan Thompson,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Gary Brightwell,RB,CIN,TB,6,1.0,0.0
2026,restofseason,Marquez Valdes-Scantling,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Ahmani Marshall,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,Kennedy Brooks,RB,PHI,WAS,10,1.0,0.0
2026,restofseason,Austin Reed,QB,BAL,@IND,13,1.0,0.0
2026,restofseason,Bryson Nesbit,TE,MIN,GB,6,1.0,0.0
2026,restofseason,Emari Demercado,RB,DAL,@NYG,14,3.0,0.0
2026,restofseason,Coleman Owen,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Carter Bradley,QB,JAC,CLE,7,1.0,0.0
2026,restofseason,Kalil Pimpleton,WR,NYG,DAL,8,1.0,0.0
2026,restofseason,Thayer Thomas,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Brandon Lewis,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Isaiah McKoy,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Taj McGowan,RB,JAC,CLE,7,1.0,0.0
2026,restofseason,Jacob Sirmon,QB,CLE,@JAC,11,0.0,0.0
2026,restofseason,John Hall,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Marcus Santos-Silva,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Ben DiNucci,QB,DEN,@KC,10,1.0,0.0
2026,restofseason,Britain Covey,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Artayvious Lynn,TE,DAL,@NYG,14,1.0,0.0
2026,restofseason,Makai Polk,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Louis Rees-Zammit,RB,JAC,CLE,7,1.0,0.0
2026,restofseason,Thomas Ives,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Dorian Thompson-Robinson,QB,PHI,WAS,10,1.0,0.0
2026,restofseason,James Morgan,QB,ARI,@LAC,14,1.0,0.0
2026,restofseason,Patrick Ricard,RB,NYG,DAL,8,1.0,0.0
2026,restofseason,Anthony Torres,TE,LAR,SF,11,1.0,0.0
2026,restofseason,Kelly Bryant,QB,FA,BYE,0,1.0,0.0
2026,restofseason,Dalyn Williams,QB,CHI,@CAR,10,1.0,0.0
2026,restofseason,A.T. Perry,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Hank Beatty,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Gabriel Benyard,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Drake Stoops,WR,LAR,SF,11,1.0,0.0
2026,restofseason,Stephon Robinson Jr.,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Eli Wilson,RB,CLE,@JAC,11,1.0,0.0
2026,restofseason,Trey Lance,QB,LAC,ARI,7,1.0,0.0
2026,restofseason,Khalfani Muhammad,RB,ARI,@LAC,14,1.0,0.0
2026,restofseason,Trey Knox,TE,MIN,GB,6,1.0,0.0
2026,restofseason,Jimmy Holiday,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Zach Ertz,TE,WAS,@PHI,7,1.0,0.0
2026,restofseason,Ja'seem Reed,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,DJ Chark,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Jaret Patterson,RB,LAC,ARI,7,1.0,0.0
2026,restofseason,Bryce Love,RB,WAS,@PHI,7,1.0,0.0
2026,restofseason,Gabe Davis,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Aidan O'Connell,QB,LV,MIA,13,1.0,0.0
2026,restofseason,Demeer Blankumsee,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Giovanni Ricci,TE,DET,NO,6,1.0,0.0
2026,restofseason,Phil Mafah,RB,DAL,@NYG,14,1.0,0.0
2026,restofseason,Griffin Neal,QB,NO,@DET,8,1.0,0.0
2026,restofseason,Javian Hawkins,RB,LAR,SF,11,1.0,0.0
2026,restofseason,Tracy Moore,WR,FA,BYE,0,1.0,0.0
2026,restofseason,Gavin Bartholomew,TE,MIN,GB,6,1.0,0.0
2026,restofseason,Cole Burgess,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Chevan Cordeiro,QB,SEA,NE,11,0.0,0.0
2026,restofseason,Sam Pinckney,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Anthony Miller,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Michael Jacobson,TE,NO,@DET,8,1.0,0.0
2026,restofseason,Graham Mertz,QB,HOU,BUF,8,1.0,0.0
2026,restofseason,Kobe Hudson,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Danny Etling,QB,GB,@MIN,11,1.0,0.0
2026,restofseason,Riley Nowakowski,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Trevon Clark,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Sam Wiglusz,WR,LAR,SF,11,1.0,0.0
2026,restofseason,Gary Chambers,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Mac Dalena,WR,BUF,@HOU,7,0.0,0.0
2026,restofseason,Willie Johnson,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Kareem Hunt,RB,KC,DEN,5,2.0,0.0
2026,restofseason,Omar Bayless,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Justin Joly,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Shane Watts,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Sal Cannella,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,DaVaris Daniels,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Matt Seybert,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Caleb Lohner,TE,DEN,@KC,10,1.0,0.0
2026,restofseason,David Wallis,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Grant Finley,RB,NYG,DAL,8,1.0,0.0
2026,restofseason,Tyler Adams,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Marcus Yarns,RB,NO,@DET,8,1.0,0.0
2026,restofseason,Austin Watkins Jr.,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Darion Clark,TE,CHI,@CAR,10,1.0,0.0
2026,restofseason,Thomas Gordon,TE,DET,NO,6,1.0,0.0
2026,restofseason,Kazmeir Allen,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Jack Velling,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,Jordan Moore,WR,CIN,TB,6,0.0,0.0
2026,restofseason,Travis Toivonen,WR,MIN,GB,6,1.0,0.0
2026,restofseason,E.J. Perry,QB,JAC,CLE,7,1.0,0.0
2026,restofseason,Trey Sermon,RB,ATL,@PIT,11,1.0,0.0
2026,restofseason,John Hurst,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Deon Cain,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Nathan Rourke,QB,ATL,@PIT,11,1.0,0.0
2026,restofseason,Michael Dyer,RB,LV,MIA,13,1.0,0.0
2026,restofseason,David Durden,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Malcome Kennedy,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Logan Woodside,QB,ARI,@LAC,14,1.0,0.0
2026,restofseason,Cameron Dorner,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Cam Ross,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Papi White,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,John Raine,TE,ATL,@PIT,11,0.0,0.0
2026,restofseason,Sincere McCormick,RB,SF,@LAR,8,1.0,0.0
2026,restofseason,Keaontay Ingram,RB,KC,DEN,5,1.0,0.0
2026,restofseason,Teddy Bridgewater,QB,DET,NO,6,1.0,0.0
2026,restofseason,Davis Cheek,QB,CAR,CHI,5,0.0,0.0
2026,restofseason,Desmond Ridder,QB,GB,@MIN,11,1.0,0.0
2026,restofseason,Nate Noel,RB,IND,BAL,13,1.0,0.0
2026,restofseason,Brevin Easton,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,A.J. Henning,WR,MIA,@LV,6,1.0,0.0
2026,restofseason,Graham Adomitis,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Seth Williams,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Montrell Johnson Jr.,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,Javon Baker,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Nick Easley,WR,BUF,@HOU,7,0.0,0.0
2026,restofseason,Landon Parker,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Robert Henry Jr.,RB,WAS,@PHI,7,1.0,0.0
2026,restofseason,Quartney Davis,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Luke Musgrave,TE,GB,@MIN,11,1.0,0.0
2026,restofseason,Ben Sims,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Tim Jones,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Kyle Allen,QB,BUF,@HOU,7,1.0,0.0
2026,restofseason,Tavonn Salter,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Seth Henigan,QB,IND,BAL,13,1.0,0.0
2026,restofseason,K.J. Costello,QB,NO,@DET,8,1.0,0.0
2026,restofseason,Henry Litwin,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Tyler Simmons,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Vinny Anthony II,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Hal Presley,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,K.J. Hamler,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Max Duggan,QB,LAC,ARI,7,1.0,0.0
2026,restofseason,Kyle Sloter,QB,JAC,CLE,7,1.0,0.0
2026,restofseason,Michael Pratt,QB,TB,@CIN,10,1.0,0.0
2026,restofseason,Stephen Guidry,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Moliki Matavao,TE,NO,@DET,8,1.0,0.0
2026,restofseason,Jared Scott,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Brandon Peters,QB,LAC,ARI,7,1.0,0.0
2026,restofseason,Cameron Camper,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Bailey Zappe,QB,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Brenden Bates,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Jacob Breeland,TE,BAL,@IND,13,1.0,0.0
2026,restofseason,Kenji Bahar,QB,BAL,@IND,13,1.0,0.0
2026,restofseason,Bryant Koback,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Hunter Renfrow,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Dan Chisena,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Jaray Jenkins,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Hayden Hurst,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Leon Johnson III,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Jeremiah Franklin,TE,MIA,@LV,6,0.0,0.0
2026,restofseason,Derek Carr,QB,NO,@DET,8,1.0,0.0
2026,restofseason,Odieu Hiliare,WR,ATL,@PIT,11,0.0,0.0
2026,restofseason,Taye Barber,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Lideatrick Griffin,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Nick DeGennaro,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Ryan Williams,QB,GB,@MIN,11,1.0,0.0
2026,restofseason,Jonathan Adams Jr.,WR,DET,NO,6,1.0,0.0
2026,restofseason,Daewood Davis,WR,CAR,CHI,5,0.0,0.0
2026,restofseason,Tyler Goodson,RB,ATL,@PIT,11,1.0,0.0
2026,restofseason,Dontae Fleming,WR,MIN,GB,6,1.0,0.0
2026,restofseason,John Kelly,RB,CLE,@JAC,11,1.0,0.0
2026,restofseason,Jibri Blount,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Dom Wood-Anderson,TE,SEA,NE,11,0.0,0.0
2026,restofseason,Khalan Laborn,RB,SF,@LAR,8,1.0,0.0
2026,restofseason,Chris Brazzell II,WR,CAR,CHI,5,2.0,0.0
2026,restofseason,Montrell Washington,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Drew Estrada,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Grayson Gunter,TE,JAC,CLE,7,1.0,0.0
2026,restofseason,DJ Uiagalelei,QB,LAC,ARI,7,1.0,0.0
2026,restofseason,Isaiah Searight,TE,NYG,DAL,8,1.0,0.0
2026,restofseason,Jack Plummer,QB,CAR,CHI,5,1.0,0.0
2026,restofseason,Nick Muse,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,Erik Ezukanma,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Jalen Wayne,WR,GB,@MIN,11,0.0,0.0
2026,restofseason,Deven Thompkins,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Raheem Mostert,RB,LV,MIA,13,1.0,0.0
2026,restofseason,Colby Suits,QB,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Daniel Sobkowicz,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Shaquan Davis,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Jordan Petaia,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Devonte Ross,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Kevin Foelsch,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Jackson Acker,RB,BUF,@HOU,7,1.0,0.0
2026,restofseason,Calvin Tyler Jr.,RB,CIN,TB,6,1.0,0.0
2026,restofseason,Carl Tucker,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Shedrick Jackson,WR,LV,MIA,13,0.0,0.0
2026,restofseason,Lachlan Pitts,TE,CHI,@CAR,10,1.0,0.0
2026,restofseason,Ainias Smith,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Royce Freeman,RB,LAC,ARI,7,1.0,0.0
2026,restofseason,Brady Russell,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Curtis Samuel,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Dante Miller,RB,NYG,DAL,8,1.0,0.0
2026,restofseason,Johnny Johnson III,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Kalel Mullings,RB,TEN,NYJ,9,1.0,0.0
2026,restofseason,Jared Wiley,TE,KC,DEN,5,1.0,0.0
2026,restofseason,Julian Hicks,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Carlos Washington Jr.,RB,MIA,@LV,6,1.0,0.0
2026,restofseason,Deontez Alexander,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Tyler Kahmann,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Thomas Greaney,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Bug Howard,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Jaylen Smith,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Scooter Harrington,TE,CHI,@CAR,10,1.0,0.0
2026,restofseason,Terry Wright,WR,MIA,@LV,6,0.0,0.0
2026,restofseason,Alfonzo Graham,RB,PIT,ATL,9,1.0,0.0
2026,restofseason,Irv Smith,TE,HOU,BUF,8,1.0,0.0
2026,restofseason,Harvey Binford,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Brandon Aiyuk,WR,SF,@LAR,8,4.0,0.0
2026,restofseason,Dalton Schoen,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Ed Lee,WR,NE,@SEA,11,0.0,0.0
2026,restofseason,Ja'Quinden Jackson,RB,PHI,WAS,10,1.0,0.0
2026,restofseason,Alex Gray,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,Oliver Martin,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Brandon Bridge,QB,FA,BYE,0,1.0,0.0
2026,restofseason,Travell Harris,WR,CLE,@JAC,11,0.0,0.0
2026,restofseason,T.J. Rahming,WR,MIA,@LV,6,1.0,0.0
2026,restofseason,Chase Curtis,TE,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Devonte Robinson,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Rakim Jarrett,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Brandon Allen,QB,NYG,DAL,8,1.0,0.0
2026,restofseason,DJ Herman,RB,MIA,@LV,6,1.0,0.0
2026,restofseason,Tre'Shaun Harrison,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Owen Wright,RB,HOU,BUF,8,1.0,0.0
2026,restofseason,Elijah Sarratt,WR,BAL,@IND,13,3.0,0.0
2026,restofseason,Levi Wentz,WR,PIT,ATL,9,0.0,0.0
2026,restofseason,Michael Wortham,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Jacolby George,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Dimitri Stanley,WR,GB,@MIN,11,0.0,0.0
2026,restofseason,Austin Fort,TE,TEN,NYJ,9,1.0,0.0
2026,restofseason,Jalen Reagor,WR,MIA,@LV,6,1.0,0.0
2026,restofseason,Sean McKeon,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Sy Barnett,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Julian Hill,TE,NE,@SEA,11,1.0,0.0
2026,restofseason,Braxton Burmeister,WR,LAR,SF,11,1.0,0.0
2026,restofseason,ShunDerrick Powell,RB,KC,DEN,5,1.0,0.0
2026,restofseason,Michael Trigg,TE,DAL,@NYG,14,1.0,0.0
2026,restofseason,Cortrelle Simpson,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Corey Rucker,WR,LV,MIA,13,0.0,0.0
2026,restofseason,Jeret Smith,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Jalen Royals,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Manny Wilkins,QB,GB,@MIN,11,1.0,0.0
2026,restofseason,Malik Knowles,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Antonio Nunn,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Holton Ahlers,QB,SEA,NE,11,1.0,0.0
2026,restofseason,Ja'Corey Brooks,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Jamison Crowder,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Ben Patterson,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,Raylen Sharpe,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Brayden Lenius,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,Mike Strachan,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Zach Davidson,TE,NYG,DAL,8,1.0,0.0
2026,restofseason,Jeff Caldwell,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Jermaine Burton,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Taysom Hill,QB-TE,NO,@DET,8,1.0,0.0
2026,restofseason,Abram Smith,RB,MIN,GB,6,1.0,0.0
2026,restofseason,Josh Reese,WR,PHI,WAS,10,0.0,0.0
2026,restofseason,Jalen Williams,WR,NYG,DAL,8,1.0,0.0
2026,restofseason,Zach D'Orazio,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Mason Tipton,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Kyle Philips,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Chris Blair,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,C.J. Uzomah,TE,PHI,WAS,10,1.0,0.0
2026,restofseason,Justin Shorter,TE,LV,MIA,13,1.0,0.0
2026,restofseason,Monaray Baldwin,WR,MIA,@LV,6,1.0,0.0
2026,restofseason,Jalin Conyers,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Dontay Demus Jr.,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Michael Briscoe,WR,MIN,GB,6,1.0,0.0
2026,restofseason,Elijah Cooks,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Reid Sinnett,QB,CIN,TB,6,1.0,0.0
2026,restofseason,Jakob Johnson,RB,HOU,BUF,8,1.0,0.0
2026,restofseason,Jaxon Janke,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Luke Benson,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Erik Krommenhoek,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Cary Angeline,TE,PHI,WAS,10,1.0,0.0
2026,restofseason,Key'Shawn Smith,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Deneric Prince,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Kylen Granson,TE,TEN,NYJ,9,1.0,0.0
2026,restofseason,David Sills,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Savon Scarver,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Josh Harper,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Nick Vannett,TE,SEA,NE,11,1.0,0.0
2026,restofseason,TaMerik Williams,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Marcus Riley,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Malick Meiga,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Collin Klein,QB,FA,BYE,0,1.0,0.0
2026,restofseason,Jake Herslow,WR,SEA,NE,11,0.0,0.0
2026,restofseason,Max Tomczak,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Miles Boykin,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Russell Gage,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Garrett Nussmeier,QB,KC,DEN,5,1.0,0.0
2026,restofseason,Whop Philyor,WR,MIN,GB,6,1.0,0.0
2026,restofseason,Jared Wayne,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Donovan Peoples-Jones,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Ramon Jefferson,RB,TB,@CIN,10,1.0,0.0
2026,restofseason,Colson Yankoff,TE,WAS,@PHI,7,1.0,0.0
2026,restofseason,Miles Davis,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,Deonte Harty,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Shae Wyatt,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Geoff Swaim,TE,CLE,@JAC,11,1.0,0.0
2026,restofseason,Devin Gray,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Dameon Pierce,RB,PHI,WAS,10,1.0,0.0
2026,restofseason,Kadarius Calloway,RB,TB,@CIN,10,1.0,0.0
2026,restofseason,Jalen Wydermyer,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Garrett Walston,TE,SF,@LAR,8,1.0,0.0
2026,restofseason,JoJo Ward,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,John Stephens Jr.,TE,DAL,@NYG,14,1.0,0.0
2026,restofseason,Siaosi Mariner,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Dylan Leonard,TE,DEN,@KC,10,1.0,0.0
2026,restofseason,Tiyon Evans,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,DK Kaufman,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Carson Towt,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Patrick Murtagh,TE,DEN,@KC,10,1.0,0.0
2026,restofseason,DJ Thomas-Jones,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Gavin Holmes,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,John Copenhaver,TE,JAC,CLE,7,1.0,0.0
2026,restofseason,Philip Rivers,QB,IND,BAL,13,1.0,0.0
